"County_Name","ID","Gender","Race","ACT_Score","HS_GPA","HS_Type","College_Type","PostHS_Plan","FirstGen","PellElig","County_FIPS","State"
"Albemarle ",349,1,1,17,2.31,1,3,1,2,1,"003"," Virginia"
"Albemarle ",350,2,3,17,3.84,1,3,3,2,2,"003"," Virginia"
"Albemarle ",351,2,1,21,3.63,1,3,1,2,2,"003"," Virginia"
"Albemarle ",352,2,1,17,2.83,1,3,1,1,1,"003"," Virginia"
"Albemarle ",353,2,1,20,3.06,1,1,1,2,2,"003"," Virginia"
"Albemarle ",354,2,2,18,2.55,1,1,3,1,2,"003"," Virginia"
"Albemarle ",355,2,1,24,2.59,2,3,3,2,2,"003"," Virginia"
"Albemarle ",356,1,1,19,3.56,2,3,1,1,1,"003"," Virginia"
"Albemarle ",357,2,4,20,2.82,1,2,3,2,2,"003"," Virginia"
"Albemarle ",358,1,1,20,3.9,2,3,1,1,1,"003"," Virginia"
"Albemarle ",359,2,2,24,2.23,1,3,2,1,1,"003"," Virginia"
"Albemarle ",360,1,4,14,2.83,1,1,1,2,2,"003"," Virginia"
"Albemarle ",361,1,1,21,2.82,1,1,1,2,2,"003"," Virginia"
"Albemarle ",362,1,1,20,2.87,1,3,1,2,2,"003"," Virginia"
"Albemarle ",363,1,2,20,1.78,2,1,1,2,2,"003"," Virginia"
"Albemarle ",364,2,1,15,1.79,1,3,1,1,1,"003"," Virginia"
"Albemarle ",365,1,1,23,2.77,2,1,3,1,2,"003"," Virginia"
"Albemarle ",366,2,1,22,3.93,1,1,1,1,2,"003"," Virginia"
"Albemarle ",367,2,1,19,3.09,1,1,1,1,1,"003"," Virginia"
"Albemarle ",368,2,3,18,2.18,1,1,2,2,1,"003"," Virginia"
"Albemarle ",369,2,1,22,2.95,3,1,1,2,2,"003"," Virginia"
"Albemarle ",370,1,1,22,3.89,1,1,3,2,1,"003"," Virginia"
"Albemarle ",371,1,3,23,3.51,2,3,1,2,2,"003"," Virginia"
"Albemarle ",372,2,1,22,1.9,1,1,1,2,1,"003"," Virginia"
"Albemarle ",373,2,1,19,2.26,3,0,4,1,2,"003"," Virginia"
"Albemarle ",374,2,1,20,2.44,1,3,1,2,2,"003"," Virginia"
"Albemarle ",375,2,1,19,3.54,2,0,1,1,1,"003"," Virginia"
"Albemarle ",376,1,1,21,3.76,1,1,1,2,1,"003"," Virginia"
"Albemarle ",377,2,1,24,3.81,1,0,1,2,1,"003"," Virginia"
"Albemarle ",378,2,2,26,2.42,1,0,1,2,2,"003"," Virginia"
"Albemarle ",379,1,4,27,3.43,2,1,1,2,1,"003"," Virginia"
"Albemarle ",380,2,1,23,3.6,1,2,4,1,2,"003"," Virginia"
"Albemarle ",381,2,1,21,3.44,1,3,3,2,2,"003"," Virginia"
"Albemarle ",382,2,1,19,2.64,1,3,1,1,1,"003"," Virginia"
"Albemarle ",383,1,1,19,3.79,1,1,1,1,2,"003"," Virginia"
"Albemarle ",384,1,1,19,2.27,2,3,2,2,2,"003"," Virginia"
"Albemarle ",385,2,1,22,2.92,2,0,1,2,1,"003"," Virginia"
"Albemarle ",386,2,1,24,3.11,3,3,1,1,2,"003"," Virginia"
"Albemarle ",387,1,1,17,3.07,1,1,1,1,1,"003"," Virginia"
"Albemarle ",388,1,2,24,3.87,1,1,1,2,2,"003"," Virginia"
"Albemarle ",389,1,1,18,1.75,1,1,1,2,2,"003"," Virginia"
"Albemarle ",390,1,4,18,2.63,1,1,1,1,1,"003"," Virginia"
"Albemarle ",391,2,1,17,2.3,1,3,1,2,2,"003"," Virginia"
"Albemarle ",392,1,2,21,1.97,3,1,2,2,1,"003"," Virginia"
"Albemarle ",393,1,1,26,2.22,1,3,3,2,2,"003"," Virginia"
"Albemarle ",394,2,3,23,2.87,1,3,2,1,1,"003"," Virginia"
"Albemarle ",395,2,1,21,3.17,2,0,2,2,2,"003"," Virginia"
"Albemarle ",396,2,1,21,4,1,1,1,2,2,"003"," Virginia"
"Albemarle ",397,1,4,22,3.81,1,3,1,1,1,"003"," Virginia"
"Albemarle ",398,1,1,18,3.74,2,0,2,2,2,"003"," Virginia"
"Albemarle ",399,1,1,18,1.96,1,2,2,1,2,"003"," Virginia"
"Albemarle ",400,1,4,18,3.91,2,3,2,1,2,"003"," Virginia"
"Albemarle ",401,2,1,19,3.36,1,1,1,2,2,"003"," Virginia"
"Albemarle ",402,2,1,21,3.85,1,0,1,2,2,"003"," Virginia"
"Albemarle ",403,2,1,22,1.87,1,3,2,2,1,"003"," Virginia"
"Albemarle ",404,2,4,19,2.63,1,1,1,2,2,"003"," Virginia"
"Albemarle ",405,1,1,17,1.79,1,3,1,2,2,"003"," Virginia"
"Albemarle ",406,1,1,19,3.72,1,3,1,2,1,"003"," Virginia"
"Albemarle ",407,2,2,23,1.85,2,2,1,1,2,"003"," Virginia"
"Albemarle ",408,2,3,18,3.23,1,1,1,1,2,"003"," Virginia"
"Albemarle ",409,2,4,20,3.3,1,1,2,2,1,"003"," Virginia"
"Albemarle ",410,2,4,23,2.23,1,0,1,2,2,"003"," Virginia"
"Albemarle ",411,2,1,31,1.98,2,2,3,2,2,"003"," Virginia"
"Albemarle ",412,1,2,19,3.52,1,1,1,2,2,"003"," Virginia"
"Albemarle ",413,1,3,24,2.25,1,1,1,2,2,"003"," Virginia"
"Albemarle ",414,2,4,21,2.57,1,1,1,1,1,"003"," Virginia"
"Albemarle ",415,2,1,22,2.5,1,0,4,2,2,"003"," Virginia"
"Albemarle ",416,2,1,20,3.38,1,3,1,2,2,"003"," Virginia"
"Albemarle ",417,2,1,21,1.8,1,1,1,1,2,"003"," Virginia"
"Albemarle ",418,2,1,18,3.03,1,1,1,2,2,"003"," Virginia"
"Albemarle ",419,2,1,25,1.87,1,1,2,2,1,"003"," Virginia"
"Albemarle ",420,1,1,18,2.23,1,1,1,2,2,"003"," Virginia"
"Albemarle ",421,1,2,19,1.76,2,3,1,2,2,"003"," Virginia"
"Albemarle ",422,1,1,22,3.35,1,1,1,2,2,"003"," Virginia"
"Albemarle ",423,2,1,21,3.49,1,3,2,2,2,"003"," Virginia"
"Albemarle ",424,1,1,15,2.58,1,0,1,2,2,"003"," Virginia"
"Albemarle ",425,2,3,20,3.17,2,3,3,2,2,"003"," Virginia"
"Albemarle ",426,1,1,21,3.93,1,1,2,2,1,"003"," Virginia"
"Albemarle ",427,1,1,22,3.59,1,3,1,2,2,"003"," Virginia"
"Albemarle ",428,2,4,18,3.95,1,1,1,1,2,"003"," Virginia"
"Albemarle ",429,1,1,19,2.28,1,1,3,2,1,"003"," Virginia"
"Albemarle ",430,2,1,19,3.52,1,1,4,2,2,"003"," Virginia"
"Albemarle ",431,1,3,20,3.89,1,3,4,2,1,"003"," Virginia"
"Albemarle ",432,1,1,20,3.55,1,1,1,2,2,"003"," Virginia"
"Albemarle ",433,1,1,23,3.05,1,1,1,2,1,"003"," Virginia"
"Albemarle ",434,1,1,19,3.21,1,1,1,1,1,"003"," Virginia"
"Albemarle ",435,2,1,18,3.26,1,1,1,2,2,"003"," Virginia"
"Albemarle ",436,1,4,24,2.19,1,1,1,1,2,"003"," Virginia"
"Albemarle ",437,1,1,18,2.25,1,1,1,1,2,"003"," Virginia"
"Albemarle ",438,1,2,24,2.39,1,3,3,1,2,"003"," Virginia"
"Albemarle ",439,2,1,21,1.99,3,0,2,1,1,"003"," Virginia"
"Albemarle ",440,1,1,24,3.39,1,1,4,1,2,"003"," Virginia"
"Albemarle ",441,2,1,19,3.73,2,1,2,2,2,"003"," Virginia"
"Albemarle ",442,1,3,18,3.48,3,1,1,2,1,"003"," Virginia"
"Albemarle ",443,2,2,20,2.66,1,2,1,1,2,"003"," Virginia"
"Albemarle ",444,1,2,24,2.23,3,1,2,1,2,"003"," Virginia"
"Albemarle ",445,1,3,24,3.17,1,3,1,1,1,"003"," Virginia"
"Albemarle ",446,2,1,19,1.91,1,1,1,2,2,"003"," Virginia"
"Albemarle ",447,2,1,22,1.87,1,1,2,2,1,"003"," Virginia"
"Albemarle ",448,2,4,23,2.33,1,3,1,2,2,"003"," Virginia"
"Albemarle ",449,1,4,17,2.03,1,0,2,1,2,"003"," Virginia"
"Albemarle ",450,2,3,24,3.26,1,3,4,1,2,"003"," Virginia"
"Albemarle ",451,1,1,21,3.92,1,3,1,2,2,"003"," Virginia"
"Albemarle ",452,1,1,11,2.24,1,0,1,1,2,"003"," Virginia"
"Albemarle ",453,1,1,23,3.59,3,1,1,2,2,"003"," Virginia"
"Albemarle ",454,2,1,18,3.98,1,0,3,1,2,"003"," Virginia"
"Albemarle ",455,1,1,22,3.65,1,3,1,2,2,"003"," Virginia"
"Albemarle ",456,1,1,21,3.9,1,1,1,2,2,"003"," Virginia"
"Albemarle ",457,2,3,21,2.65,1,1,1,2,2,"003"," Virginia"
"Albemarle ",458,2,2,16,3.66,1,1,2,2,2,"003"," Virginia"
"Albemarle ",459,1,2,23,3.68,1,0,1,2,1,"003"," Virginia"
"Albemarle ",460,2,1,20,3.19,1,1,2,2,2,"003"," Virginia"
"Albemarle ",461,1,3,18,3.39,1,0,1,1,2,"003"," Virginia"
"Albemarle ",462,1,4,22,2.3,1,1,2,2,2,"003"," Virginia"
"Albemarle ",463,2,1,29,3.31,1,3,3,2,1,"003"," Virginia"
"Albemarle ",464,2,1,22,3.85,1,3,1,2,2,"003"," Virginia"
"Albemarle ",465,2,4,23,2.35,1,1,1,1,2,"003"," Virginia"
"Albemarle ",466,1,1,20,3.19,1,3,1,2,1,"003"," Virginia"
"Albemarle ",467,2,2,22,2.48,1,3,1,2,2,"003"," Virginia"
"Albemarle ",468,1,4,18,2.77,3,1,1,2,2,"003"," Virginia"
"Albemarle ",469,2,1,20,2.36,1,3,2,2,1,"003"," Virginia"
"Albemarle ",470,2,1,21,3.72,1,3,1,2,2,"003"," Virginia"
"Albemarle ",471,2,1,22,2.23,2,3,2,1,1,"003"," Virginia"
"Albemarle ",472,1,4,23,3.61,1,1,1,2,2,"003"," Virginia"
"Albemarle ",473,2,1,24,2.41,1,3,1,2,2,"003"," Virginia"
"Albemarle ",474,2,1,26,2.28,1,3,1,1,2,"003"," Virginia"
"Albemarle ",475,2,2,22,3.51,1,0,1,1,2,"003"," Virginia"
"Albemarle ",476,2,4,19,2.44,1,3,1,2,2,"003"," Virginia"
"Albemarle ",477,2,1,18,2.24,1,0,1,1,1,"003"," Virginia"
"Albemarle ",478,1,4,18,2.94,3,1,4,2,1,"003"," Virginia"
"Albemarle ",479,1,2,24,1.95,3,3,1,2,2,"003"," Virginia"
"Albemarle ",480,2,2,20,3.51,1,3,1,2,1,"003"," Virginia"
"Albemarle ",481,1,1,20,2.29,2,1,1,1,2,"003"," Virginia"
"Albemarle ",482,1,4,19,1.96,1,3,2,2,2,"003"," Virginia"
"Albemarle ",483,2,3,22,2.72,1,0,1,2,1,"003"," Virginia"
"Albemarle ",484,1,4,15,2.94,1,1,1,2,2,"003"," Virginia"
"Albemarle ",485,1,1,19,1.92,3,1,1,2,2,"003"," Virginia"
"Albemarle ",486,1,1,24,2.47,2,1,1,2,1,"003"," Virginia"
"Albemarle ",487,1,1,24,2.56,1,2,2,2,1,"003"," Virginia"
"Albemarle ",488,1,2,22,3.42,1,3,1,2,2,"003"," Virginia"
"Albemarle ",489,1,3,22,2.69,1,1,2,2,2,"003"," Virginia"
"Albemarle ",490,1,1,16,3.92,1,1,1,2,2,"003"," Virginia"
"Albemarle ",491,2,1,21,2.36,1,3,3,2,1,"003"," Virginia"
"Albemarle ",492,2,2,18,3.47,1,1,4,2,1,"003"," Virginia"
"Albemarle ",493,2,4,19,2.57,1,1,1,2,2,"003"," Virginia"
"Albemarle ",494,1,2,17,3.82,1,1,3,2,2,"003"," Virginia"
"Albemarle ",495,2,3,20,2.9,3,3,4,2,2,"003"," Virginia"
"Albemarle ",496,2,4,21,3.04,1,3,1,1,1,"003"," Virginia"
"Albemarle ",497,1,3,25,2.08,2,1,1,2,2,"003"," Virginia"
"Albemarle ",498,2,1,19,1.81,1,3,2,2,1,"003"," Virginia"
"Albemarle ",499,2,1,18,3.79,1,3,1,2,2,"003"," Virginia"
"Albemarle ",500,1,4,12,1.82,1,0,1,2,1,"003"," Virginia"
"Albemarle ",501,1,1,25,3.02,1,1,1,2,1,"003"," Virginia"
"Albemarle ",502,2,1,21,4,1,1,2,2,2,"003"," Virginia"
"Albemarle ",503,1,1,23,3.94,1,3,2,1,2,"003"," Virginia"
"Albemarle ",504,1,1,22,3.78,1,1,1,1,1,"003"," Virginia"
"Albemarle ",505,1,1,21,2.32,1,1,1,2,2,"003"," Virginia"
"Albemarle ",506,1,1,27,3.06,1,1,1,1,2,"003"," Virginia"
"Albemarle ",507,1,1,21,3.26,1,1,1,2,2,"003"," Virginia"
"Albemarle ",508,2,1,19,2.71,1,1,1,2,1,"003"," Virginia"
"Albemarle ",509,2,3,26,2.12,2,3,1,2,2,"003"," Virginia"
"Albemarle ",510,1,1,22,2.64,1,0,1,2,2,"003"," Virginia"
"Albemarle ",511,2,1,21,2.59,1,2,1,1,2,"003"," Virginia"
"Albemarle ",512,2,1,22,3.43,1,0,1,1,2,"003"," Virginia"
"Albemarle ",513,2,4,27,3.67,1,0,1,2,1,"003"," Virginia"
"Albemarle ",514,2,1,22,3.89,1,3,1,2,2,"003"," Virginia"
"Albemarle ",515,1,3,24,2.83,1,0,1,2,1,"003"," Virginia"
"Albemarle ",516,2,4,22,3.13,2,1,3,2,2,"003"," Virginia"
"Albemarle ",517,2,2,21,3.65,1,1,4,2,2,"003"," Virginia"
"Albemarle ",518,2,1,17,3.12,1,3,2,1,1,"003"," Virginia"
"Albemarle ",519,1,1,23,3.7,1,1,3,1,2,"003"," Virginia"
"Albemarle ",520,2,1,18,1.94,1,1,2,1,1,"003"," Virginia"
"Albemarle ",521,1,1,18,3.64,1,1,2,1,1,"003"," Virginia"
"Albemarle ",522,2,1,17,3.73,1,3,3,1,2,"003"," Virginia"
"Albemarle ",523,2,1,21,3.96,1,1,2,2,1,"003"," Virginia"
"Albemarle ",524,2,1,20,3.74,1,3,1,2,1,"003"," Virginia"
"Albemarle ",525,2,1,18,3.16,1,1,2,1,1,"003"," Virginia"
"Albemarle ",526,2,1,18,3.44,1,1,3,1,2,"003"," Virginia"
"Albemarle ",527,2,3,21,3.66,1,1,1,2,1,"003"," Virginia"
"Albemarle ",528,2,4,20,2.75,1,3,1,2,2,"003"," Virginia"
"Albemarle ",529,1,1,19,3.67,1,0,1,2,1,"003"," Virginia"
"Albemarle ",530,2,4,20,2.94,1,1,1,2,2,"003"," Virginia"
"Albemarle ",531,1,1,22,2.09,3,3,2,2,2,"003"," Virginia"
"Albemarle ",532,1,4,20,3.88,1,3,1,2,1,"003"," Virginia"
"Albemarle ",533,2,4,22,3.03,1,1,1,1,2,"003"," Virginia"
"Albemarle ",534,1,1,20,2.83,1,3,4,2,1,"003"," Virginia"
"Albemarle ",535,1,1,22,2.07,1,3,3,1,2,"003"," Virginia"
"Albemarle ",536,1,1,20,2.59,1,1,1,1,2,"003"," Virginia"
"Albemarle ",537,1,1,20,3.34,1,3,1,2,1,"003"," Virginia"
"Albemarle ",538,1,1,19,2.66,1,3,2,2,1,"003"," Virginia"
"Albemarle ",539,1,1,19,3.67,1,1,4,2,1,"003"," Virginia"
"Albemarle ",540,2,1,18,1.75,1,1,1,1,1,"003"," Virginia"
"Albemarle ",541,2,1,22,2.71,2,1,3,2,1,"003"," Virginia"
"Albemarle ",542,2,4,23,3.18,1,3,3,2,2,"003"," Virginia"
"Albemarle ",543,1,4,26,2.92,1,1,1,2,2,"003"," Virginia"
"Albemarle ",544,1,1,21,2.89,1,1,1,2,2,"003"," Virginia"
"Albemarle ",545,1,1,22,2.19,1,1,1,2,2,"003"," Virginia"
"Albemarle ",546,2,1,20,1.76,1,1,1,2,2,"003"," Virginia"
"Albemarle ",547,1,3,18,2.34,1,0,1,1,2,"003"," Virginia"
"Alexandria City",548,2,4,20,3.66,3,3,1,1,1,"510"," Virginia"
"Alexandria City",549,2,1,17,2.83,2,1,1,1,2,"510"," Virginia"
"Alexandria City",550,2,3,24,2.35,1,1,2,1,1,"510"," Virginia"
"Alexandria City",551,1,1,18,2.09,2,3,1,2,2,"510"," Virginia"
"Alexandria City",552,2,3,22,2.94,1,1,4,2,2,"510"," Virginia"
"Alexandria City",553,1,1,13,1.88,2,1,4,1,1,"510"," Virginia"
"Alexandria City",554,2,2,15,3.18,1,3,1,2,2,"510"," Virginia"
"Alexandria City",555,1,3,21,2.02,1,3,1,2,1,"510"," Virginia"
"Alexandria City",556,1,2,20,2,1,1,1,2,2,"510"," Virginia"
"Alexandria City",557,2,1,23,1.85,3,1,1,1,2,"510"," Virginia"
"Alexandria City",558,2,1,22,3.38,1,1,1,1,2,"510"," Virginia"
"Alexandria City",559,1,1,20,1.84,1,1,1,2,2,"510"," Virginia"
"Alexandria City",560,1,2,24,2.29,1,1,2,2,2,"510"," Virginia"
"Alexandria City",561,2,1,20,2,1,1,1,2,2,"510"," Virginia"
"Alexandria City",562,1,2,26,3.13,1,0,3,2,2,"510"," Virginia"
"Alexandria City",563,2,2,19,2.92,1,1,3,2,2,"510"," Virginia"
"Alexandria City",564,2,1,22,2.05,1,3,1,1,1,"510"," Virginia"
"Alexandria City",565,2,1,21,2.92,3,3,1,2,1,"510"," Virginia"
"Alexandria City",566,1,3,27,3.09,3,1,2,1,2,"510"," Virginia"
"Alexandria City",567,1,4,19,2.57,1,1,1,2,2,"510"," Virginia"
"Alexandria City",568,2,1,27,1.92,1,1,1,2,2,"510"," Virginia"
"Alexandria City",569,2,3,27,3.25,1,1,2,1,2,"510"," Virginia"
"Alexandria City",570,1,4,18,3.62,1,3,3,2,1,"510"," Virginia"
"Alexandria City",571,1,4,22,3.09,3,3,1,2,2,"510"," Virginia"
"Alexandria City",572,2,1,24,3.5,1,3,2,2,2,"510"," Virginia"
"Alexandria City",573,1,1,20,3.45,1,1,1,2,2,"510"," Virginia"
"Alexandria City",574,2,1,19,2.55,1,1,1,1,2,"510"," Virginia"
"Alexandria City",575,2,1,19,2.61,1,0,1,2,1,"510"," Virginia"
"Alexandria City",576,1,4,22,3.99,3,3,1,2,2,"510"," Virginia"
"Alexandria City",577,2,1,22,3.5,1,0,3,2,2,"510"," Virginia"
"Alexandria City",578,2,2,26,2.25,1,1,1,1,2,"510"," Virginia"
"Alexandria City",579,1,1,20,2.95,2,1,3,1,2,"510"," Virginia"
"Alexandria City",580,2,1,18,3.27,1,1,3,2,2,"510"," Virginia"
"Alexandria City",581,1,1,23,3.31,1,3,1,2,2,"510"," Virginia"
"Alexandria City",582,2,2,21,1.83,1,1,1,1,2,"510"," Virginia"
"Alexandria City",583,1,2,15,2.52,1,1,2,2,2,"510"," Virginia"
"Alexandria City",584,1,3,25,3.64,1,3,2,2,1,"510"," Virginia"
"Alexandria City",585,1,1,22,2.91,1,1,1,2,2,"510"," Virginia"
"Alexandria City",586,1,4,27,2.95,1,1,4,1,2,"510"," Virginia"
"Alexandria City",587,2,4,23,2.75,1,1,1,2,1,"510"," Virginia"
"Alexandria City",588,2,4,22,3.18,1,1,1,1,2,"510"," Virginia"
"Alexandria City",589,1,4,23,3.49,1,1,1,1,1,"510"," Virginia"
"Alexandria City",590,2,1,20,2.73,1,2,3,2,1,"510"," Virginia"
"Alexandria City",591,2,1,18,2.22,1,1,1,2,2,"510"," Virginia"
"Alexandria City",592,1,1,17,2.92,1,1,1,2,2,"510"," Virginia"
"Alexandria City",593,1,4,27,3.94,1,3,1,2,2,"510"," Virginia"
"Alexandria City",594,2,1,16,3.18,1,1,1,1,2,"510"," Virginia"
"Alexandria City",595,1,3,19,2.78,1,1,2,2,2,"510"," Virginia"
"Alexandria City",596,1,1,19,3.96,1,3,3,2,2,"510"," Virginia"
"Alexandria City",597,1,4,25,2.55,1,3,4,2,2,"510"," Virginia"
"Alexandria City",598,2,1,23,3.91,1,3,1,2,1,"510"," Virginia"
"Alexandria City",599,1,4,22,3.4,1,1,3,2,2,"510"," Virginia"
"Alexandria City",600,2,1,21,2.62,2,2,4,2,2,"510"," Virginia"
"Alexandria City",601,2,1,23,2.61,1,3,4,2,2,"510"," Virginia"
"Alexandria City",602,1,1,23,2.53,1,1,1,2,1,"510"," Virginia"
"Alexandria City",603,1,1,19,2.15,1,0,2,2,1,"510"," Virginia"
"Alexandria City",604,2,1,24,3.05,1,1,3,2,1,"510"," Virginia"
"Alexandria City",605,1,4,23,2.49,1,3,3,2,2,"510"," Virginia"
"Alexandria City",606,1,1,25,2.34,1,0,1,2,2,"510"," Virginia"
"Alexandria City",607,1,4,23,3.82,1,2,3,2,2,"510"," Virginia"
"Alexandria City",608,2,4,18,2.09,1,1,1,2,1,"510"," Virginia"
"Alexandria City",609,2,4,18,2.45,1,3,1,1,1,"510"," Virginia"
"Alexandria City",610,2,1,21,2.9,1,1,1,1,2,"510"," Virginia"
"Alexandria City",611,2,3,25,2.79,1,1,1,2,2,"510"," Virginia"
"Alexandria City",612,2,1,21,2.74,1,1,1,2,1,"510"," Virginia"
"Alexandria City",613,2,3,18,3.1,1,1,1,1,2,"510"," Virginia"
"Alexandria City",614,1,1,16,1.93,2,3,1,2,2,"510"," Virginia"
"Alexandria City",615,2,1,13,3.51,1,0,1,2,2,"510"," Virginia"
"Alexandria City",616,1,1,18,2.49,1,3,1,2,1,"510"," Virginia"
"Alexandria City",617,1,1,20,3.74,1,3,1,2,1,"510"," Virginia"
"Alexandria City",618,1,1,22,2.36,2,0,2,1,1,"510"," Virginia"
"Alexandria City",619,2,1,18,2.61,1,1,1,2,2,"510"," Virginia"
"Alexandria City",620,1,2,21,3.06,2,3,1,2,2,"510"," Virginia"
"Alexandria City",621,1,2,20,3.09,1,1,1,2,1,"510"," Virginia"
"Alexandria City",622,2,4,24,2.14,1,3,3,2,2,"510"," Virginia"
"Alexandria City",623,2,1,21,1.75,1,3,3,1,1,"510"," Virginia"
"Alexandria City",624,2,3,24,1.97,2,3,1,2,2,"510"," Virginia"
"Alexandria City",625,2,1,16,3.87,1,1,1,2,1,"510"," Virginia"
"Alexandria City",626,1,1,20,3.34,1,3,2,2,2,"510"," Virginia"
"Alexandria City",627,1,1,19,3.24,1,1,1,2,2,"510"," Virginia"
"Alexandria City",628,1,2,24,3.67,1,3,1,1,2,"510"," Virginia"
"Alexandria City",629,2,1,27,1.99,2,1,1,2,2,"510"," Virginia"
"Alexandria City",630,1,4,24,3.52,3,1,2,2,2,"510"," Virginia"
"Alexandria City",631,2,2,17,2.09,1,1,3,2,2,"510"," Virginia"
"Alexandria City",632,1,4,16,3.31,1,3,2,2,2,"510"," Virginia"
"Alexandria City",633,2,4,24,3.27,1,1,1,1,2,"510"," Virginia"
"Alexandria City",634,1,2,16,3.66,1,1,2,2,2,"510"," Virginia"
"Alexandria City",635,2,1,21,1.77,1,0,1,2,2,"510"," Virginia"
"Alexandria City",636,2,1,24,1.84,1,0,1,2,2,"510"," Virginia"
"Alexandria City",637,2,1,15,3.77,1,2,1,2,2,"510"," Virginia"
"Alexandria City",638,1,3,22,2.93,1,1,1,2,2,"510"," Virginia"
"Alexandria City",639,2,1,18,3.04,1,1,1,2,2,"510"," Virginia"
"Alexandria City",640,1,1,16,2.16,2,1,1,2,2,"510"," Virginia"
"Alexandria City",641,2,1,20,2.28,3,1,1,2,1,"510"," Virginia"
"Alexandria City",642,2,4,21,3.33,1,2,2,2,2,"510"," Virginia"
"Alexandria City",643,1,1,17,2.98,1,3,1,2,2,"510"," Virginia"
"Alexandria City",644,2,2,18,2.54,1,1,1,1,1,"510"," Virginia"
"Alexandria City",645,2,1,20,3.95,1,1,4,2,1,"510"," Virginia"
"Alexandria City",646,1,1,20,2.89,1,1,1,2,2,"510"," Virginia"
"Alexandria City",647,1,2,18,1.91,1,1,1,2,2,"510"," Virginia"
"Alexandria City",648,2,1,24,2.76,1,1,1,2,2,"510"," Virginia"
"Alexandria City",649,2,1,27,3.88,1,0,2,2,2,"510"," Virginia"
"Alexandria City",650,1,1,22,1.96,1,1,2,2,2,"510"," Virginia"
"Alexandria City",651,1,4,17,3.04,1,3,4,2,2,"510"," Virginia"
"Alexandria City",652,1,2,21,3.09,1,1,4,2,2,"510"," Virginia"
"Alexandria City",653,2,3,23,3.94,1,3,1,2,2,"510"," Virginia"
"Alexandria City",654,2,1,18,3.69,1,1,1,2,2,"510"," Virginia"
"Alexandria City",655,2,3,25,3.43,1,1,1,2,2,"510"," Virginia"
"Alexandria City",656,2,1,20,1.79,1,3,2,2,2,"510"," Virginia"
"Alexandria City",657,1,1,28,1.95,1,3,1,1,1,"510"," Virginia"
"Alexandria City",658,2,1,17,3.85,1,1,1,1,2,"510"," Virginia"
"Alexandria City",659,1,3,20,2.48,1,1,1,2,1,"510"," Virginia"
"Alexandria City",660,2,1,27,3.54,1,2,2,2,1,"510"," Virginia"
"Alexandria City",661,1,4,19,3.39,1,3,4,2,2,"510"," Virginia"
"Alexandria City",662,1,1,22,3.01,2,2,2,1,2,"510"," Virginia"
"Alexandria City",663,2,1,22,1.82,1,3,1,2,2,"510"," Virginia"
"Alexandria City",664,1,2,20,2.21,1,1,2,2,1,"510"," Virginia"
"Alexandria City",665,1,1,20,3.8,2,0,3,2,1,"510"," Virginia"
"Alexandria City",666,1,1,18,2.51,2,3,2,2,1,"510"," Virginia"
"Alexandria City",667,2,4,22,3.21,2,1,1,2,2,"510"," Virginia"
"Alexandria City",668,1,1,21,1.76,1,1,1,2,1,"510"," Virginia"
"Alexandria City",669,1,1,22,2.71,1,1,1,1,2,"510"," Virginia"
"Alexandria City",670,1,3,20,3.71,2,1,1,2,2,"510"," Virginia"
"Alexandria City",671,1,1,16,2.22,1,1,4,2,2,"510"," Virginia"
"Alexandria City",672,1,4,25,3.87,1,2,1,1,2,"510"," Virginia"
"Alexandria City",673,1,3,20,3.7,1,1,1,2,2,"510"," Virginia"
"Alexandria City",674,2,4,24,2.11,1,3,3,2,2,"510"," Virginia"
"Alexandria City",675,1,1,16,1.85,1,1,1,2,2,"510"," Virginia"
"Alexandria City",676,2,1,20,2.01,1,1,1,2,2,"510"," Virginia"
"Alexandria City",677,2,4,24,2.64,3,3,1,2,2,"510"," Virginia"
"Alexandria City",678,2,1,22,2.56,1,0,3,2,2,"510"," Virginia"
"Alexandria City",679,1,2,24,2.67,1,1,1,2,2,"510"," Virginia"
"Alexandria City",680,1,1,22,3.35,2,1,1,2,2,"510"," Virginia"
"Alexandria City",681,1,4,23,3.24,1,1,1,2,2,"510"," Virginia"
"Alexandria City",682,1,3,25,3.29,1,0,1,2,1,"510"," Virginia"
"Alexandria City",683,2,4,22,2.78,1,0,1,1,2,"510"," Virginia"
"Alexandria City",684,2,2,19,2.56,1,3,1,2,2,"510"," Virginia"
"Alexandria City",685,2,2,24,3.45,1,3,1,2,1,"510"," Virginia"
"Alexandria City",686,2,1,22,3.45,1,1,1,1,2,"510"," Virginia"
"Alexandria City",687,1,3,23,3.05,1,1,3,1,2,"510"," Virginia"
"Alexandria City",688,2,1,25,2.74,1,1,3,2,2,"510"," Virginia"
"Alexandria City",689,1,1,24,2.77,2,1,1,2,1,"510"," Virginia"
"Alexandria City",690,2,3,18,3.54,1,1,1,2,2,"510"," Virginia"
"Alexandria City",691,2,1,21,2.62,1,1,1,2,2,"510"," Virginia"
"Alexandria City",692,1,2,24,2.65,1,1,1,2,1,"510"," Virginia"
"Alexandria City",693,2,1,22,2.47,1,1,2,2,2,"510"," Virginia"
"Alexandria City",694,1,2,19,1.98,1,3,3,2,1,"510"," Virginia"
"Alexandria City",695,1,3,21,2.5,1,1,1,1,2,"510"," Virginia"
"Alexandria City",696,2,4,20,2.26,1,1,2,2,2,"510"," Virginia"
